,frame,pos_x,pos_y,maxx,maxy,minx,miny
465,484.0,188.9029701446599,88.03024007386888,229,114,150,65
466,485.0,188.8432625732329,88.06239062618884,229,114,150,65
467,486.0,188.80465045127733,88.09438580388557,229,114,150,65
468,487.0,188.86893018276362,88.13512273457215,229,114,150,65
469,488.0,189.10014535995714,88.25958228138627,229,115,150,65
470,489.0,185.34250488648323,85.90602916854608,223,107,148,63
471,490.0,184.857045609258,86.39316239316238,222,108,147,63
472,491.0,184.8281095096469,86.52939830702357,221,109,147,63
473,492.0,184.60758508455388,85.61352862095804,219,111,146,63
474,493.0,184.85664046338437,86.23596745276512,220,113,147,63
475,494.0,185.30018645121194,86.67516055521027,221,113,147,64
476,495.0,185.8028778988544,86.6779128248114,221,113,147,64
477,496.0,185.87151767151767,86.98121968121967,221,113,148,64
478,497.0,185.68332642057237,87.03076178625743,221,114,148,64
479,498.0,185.930900243309,86.87556482446993,221,114,148,64
480,499.0,185.89174145968133,86.98504139706394,221,114,148,64
481,500.0,185.8829611248966,87.13626964433416,221,114,148,64
482,501.0,186.13524786324786,87.23692307692308,222,114,148,64
483,502.0,186.13460617258605,87.21932525833162,222,114,148,64
484,503.0,186.2298874104401,87.29559877175025,222,114,148,64
485,504.0,186.4154876631809,87.23867131433258,222,114,148,64
486,505.0,186.48612239371784,87.48537774167343,222,115,148,64
487,506.0,186.48735632183906,87.49959432048682,222,115,148,64
488,507.0,186.614206316931,87.48840992273281,222,115,148,64
489,508.0,186.5335229581471,87.46329405390762,222,115,148,64
490,509.0,186.52528127965297,87.46373864714653,222,115,148,64
491,510.0,186.84419768318594,87.3272328466653,222,115,148,64
492,511.0,186.92987512007684,87.39213668176204,222,115,148,64
493,512.0,186.89197594857973,87.30230147211279,222,115,148,64
494,513.0,186.87816563997262,87.42765229295003,222,115,148,64
495,514.0,186.9321038251366,87.47493169398906,222,115,148,64
496,515.0,187.0641898864809,87.44306845545235,223,115,148,64
497,516.0,187.00206696982224,87.38156262918561,222,115,148,64
498,517.0,187.05018292262025,86.38772692759025,222,113,149,63
499,518.0,186.56153370439085,86.41372912801484,222,113,149,63
500,519.0,187.04094871275086,86.65409824988174,222,114,148,63
501,520.0,186.9641076769691,86.83024260551677,224,114,147,64
502,521.0,187.07094594594594,87.1986618971913,225,114,147,64
503,522.0,187.28730318257954,87.18083752093801,224,114,147,64
504,523.0,187.27550474662388,87.14173017783125,224,115,147,64
505,524.0,187.51095430107526,87.29818548387097,224,115,148,64
506,525.0,187.55994837307247,87.17722980775761,224,115,147,64
507,526.0,187.6201143625967,87.26619576185671,224,115,147,64
508,527.0,187.74656653812326,87.18381706244503,224,115,147,64
509,528.0,187.73851971907075,87.1774041058887,224,115,147,64
510,529.0,187.8770331376122,87.35816966997368,225,115,148,64
511,530.0,188.17282206525394,87.4678775647494,225,115,148,64
512,531.0,188.25982179019846,87.39334413392736,225,115,148,64
513,532.0,188.16882067851373,87.44157242864836,225,115,148,64
514,533.0,188.17860264945193,87.40420953533723,225,115,148,64
515,534.0,188.3383554305611,87.4974554707379,225,115,148,64
516,535.0,188.32206799436733,87.49547374773688,225,115,148,64
517,536.0,188.40947375513778,87.47712418300654,225,115,148,64
518,537.0,188.40335624747271,87.48780159051084,225,116,148,64
519,538.0,188.43618816224605,87.45400553418371,225,115,148,64
520,539.0,188.5329825981384,87.48091191150681,225,116,148,64
521,540.0,188.43243062520895,87.50411233701104,225,116,148,64
522,541.0,188.34221338634856,87.63008614976806,225,116,148,64
523,542.0,188.1685185185185,87.67374338624337,225,115,148,64
524,543.0,188.35555555555553,87.61796407185629,225,116,148,64
525,544.0,188.16945329087048,87.58658439490446,225,115,148,64
526,545.0,188.37211781953883,87.55064640810342,225,116,148,64
527,546.0,188.4737158908507,87.60159176029963,225,115,148,64
528,547.0,188.45670130562215,87.6468824940048,225,116,148,64
529,548.0,188.58832565284177,87.51112001602885,225,116,148,64
530,549.0,186.98279569892472,86.6440489432703,225,113,148,63
531,550.0,186.02419108669108,86.43292124542124,223,110,147,64
532,551.0,186.93278293773648,85.82628138974887,222,112,147,63
533,552.0,187.68013064053855,85.7743784576418,224,113,146,63
534,553.0,186.16275291685128,86.36900014768867,227,111,146,63
535,554.0,187.67570918106904,86.38693210821847,230,112,146,63
536,555.0,187.2126585928489,86.18886966551327,230,111,146,63
537,556.0,187.888532991672,86.37789166488717,230,113,146,63
538,557.0,188.2403901319564,86.34387550200803,230,113,146,63
539,558.0,187.879326540935,86.39887275092131,228,114,146,63
540,559.0,187.518932748538,86.54078947368421,228,113,146,63
541,560.0,187.16482803374433,86.71699473646261,228,114,146,63
542,561.0,186.96078431372547,86.74113321799308,228,113,146,63
543,562.0,187.10983701139477,86.59050915909418,228,114,146,63
544,563.0,187.0046584963807,86.83021572421701,228,114,146,63
545,564.0,187.4591127356124,86.79258940729592,229,114,146,63
546,565.0,187.87224412322965,86.91429405752663,228,115,146,63
547,566.0,187.78017146625632,86.77174470579614,228,115,146,63
548,567.0,187.81909806518058,86.78474214669315,228,115,146,63
549,568.0,187.71163786737554,86.76532269974892,228,114,146,63
550,569.0,187.6718910963944,86.78601913171448,228,114,146,63
551,570.0,187.76542937104136,86.78192664604508,228,114,146,63
552,571.0,187.74046306504962,86.88291069459757,228,114,146,63
553,572.0,187.77115526122148,86.8401766004415,228,114,146,63
554,573.0,187.70271258316882,86.85274548512099,228,114,146,63
555,574.0,187.7188233568075,86.83230633802818,228,114,146,63
556,575.0,187.50741796389678,87.01001242417598,228,115,146,64
557,576.0,187.50289059641418,87.02268569337724,228,114,146,64
558,577.0,187.65348193473193,87.09746503496504,228,115,147,63
559,578.0,187.61412688031393,87.11452656056971,228,114,147,63
560,579.0,187.75968651578407,87.01201201201201,228,114,147,63
561,580.0,187.64490213263218,87.09092900964066,228,115,147,63
562,581.0,187.7532288492236,87.05042809461615,229,115,147,63
563,582.0,187.72894090449356,87.23529836728795,229,115,147,63
564,583.0,187.71832210389047,87.20118814750415,228,115,147,63
